entry_time,direction,entry_price,sl_price,tp_price,sl_atr,tp_atr,result,resolved_by,bars_to_resolution,volume_delta,vol_favorable,micro_trend,atr_entry,mae_atr,mfe_atr,mae_pct,mfe_pct
2026-01-01 15:00:00,SHORT,1.1596845980615513,1.161693744848251,1.1572736219175117,1.5,1.8,WIN,TP,4,-0.3078067039970437,True,-1.0,0.0013394311911331114,0.011701985448749968,2.620538152837804,0.001351574758726734,0.3026711353528733
2026-01-01 16:00:00,SHORT,1.158442262892646,1.160596167955353,1.1558575768173978,1.5,1.8,WIN,TP,9,-0.9118037299133208,True,-1.0,0.0014359367084712923,0.876089569820099,2.06322789078432,0.10859489622488715,0.2557455611919052
2026-01-01 17:00:00,SHORT,1.1591675700694437,1.161236254096246,1.156685149237281,1.5,1.8,WIN,TP,2,-0.29394856002045866,True,-1.0,0.00137912268453482,0.0,2.1702221136092947,0.0,0.2582027503735613
2026-01-01 18:00:00,SHORT,1.158007824455928,1.160123015727849,1.1554695949296228,1.5,1.8,WIN,TP,8,-0.320325198658727,True,-1.0,0.001410127514614033,0.7972144536625886,2.6623550820193156,0.097078276365342,0.3241998953324705
2026-01-01 19:00:00,SHORT,1.1574050386571675,1.1595871644914526,1.1547864876560252,1.5,1.8,WIN,TP,7,-0.6631079129337153,True,-1.0,0.0014547505561901067,1.1871174941777634,2.166333150833047,0.14920963510939458,0.2722879416287847
2026-01-01 22:00:00,SHORT,1.1585242455615439,1.16062556357053,1.1560026639507606,1.5,1.8,WIN,TP,3,-0.27783876075948255,True,-0.3703006390181807,0.0014008786726574002,0.0,2.1733840300682563,0.0,0.2628039375853589
2026-01-01 23:00:00,SHORT,1.1568545902488399,1.1590399107052065,1.1542322057012,1.5,1.8,LOSS,TP,7,-0.41020007779159573,True,-0.5673443864681725,0.0014568803042443854,0.40592428469203334,2.0361083705209886,0.051119916052293775,0.2564165114027936
2026-01-02 01:00:00,SHORT,1.1568683245558473,1.1591942735550684,1.154077185756782,1.5,1.8,WIN,TP,5,-0.306105895294552,True,-0.7514200942337025,0.001550632666147427,0.0,1.9218610276866732,0.0,0.25760066431681067
2026-01-02 02:00:00,SHORT,1.1554734835446312,1.1579646114898812,1.1524841300103312,1.5,1.8,WIN,TP,12,-0.18659084948955734,True,-1.0,0.0016607519634999543,1.080188299754477,2.2898668176289925,0.15525452252385094,0.32912056119753014
2026-01-02 03:00:00,SHORT,1.1556944270044167,1.158055161916447,1.1528615451099804,1.5,1.8,WIN,TP,11,-1.0,True,-0.9859693263279957,0.0015738232746868189,0.9994650640138881,2.5567319647861844,0.136107031688178,0.34817545012708445
2026-01-02 04:00:00,SHORT,1.1547502466912705,1.1570353758902718,1.1520080916524686,1.5,1.8,WIN,SL,3,-0.30461607651651856,True,-0.6683232112447144,0.00152341946600097,1.6523103119689646,0.5658471904738158,0.2179832132827104,0.07465013557864487
2026-01-02 05:00:00,SHORT,1.154943700592892,1.1571827430753578,1.152256849613933,1.5,1.8,WIN,SL,2,-0.7584044700419011,True,-0.5703634879021786,0.0014926949883105373,1.5567197650580757,0.7070945736649719,0.20119662891907786,0.09138770364559322
2026-01-02 06:00:00,SHORT,1.1546528456295049,1.1567910004199162,1.1520870598810111,1.5,1.8,WIN,SL,1,-0.42881360378838784,True,-0.8421541030847178,0.0014254365269409375,1.8342189957095014,0.0,0.22643712911544536,0.0
2026-01-02 07:00:00,LONG,1.1564121286826248,1.1541286288656047,1.1591523284630487,1.5,1.8,WIN,SL,6,0.3682764526908854,True,0.30826078037424043,0.0015223332113466334,2.234712140484301,0.13936197448623563,0.2941837451267723,0.01834599939737093
2026-01-02 10:00:00,LONG,1.1554166475458614,1.1532664381865385,1.1579968987770488,1.5,1.8,WIN,SL,3,0.04901640194809828,True,0.41345568707738634,0.001433472906215221,1.6787867856178833,0.4633646205981476,0.20827944426859718,0.057487541895554634
2026-01-02 12:00:00,SHORT,1.1549776250243124,1.157183480961787,1.152330597899343,1.5,1.8,WIN,TP,2,-0.5176011901455246,True,-0.45048371941391485,0.0014705706249829667,0.0,2.2488156889780777,0.0,0.2863295549247007
2026-01-02 13:00:00,SHORT,1.1531817120610426,1.155353304168427,1.1505758015321812,1.5,1.8,LOSS,TP,8,-0.20643208136322289,True,-1.0,0.0014477280715896126,0.4154514934427518,1.919765970901829,0.05215663612683634,0.24101137382674223
2026-01-02 14:00:00,SHORT,1.152231548928821,1.1544489760181282,1.1495706364216525,1.5,1.8,WIN,TP,8,-0.5210283636096871,True,-1.0,0.001478284726204799,1.0496110080538408,1.8443945280982987,0.13466250972774454,0.23663127975606704
2026-01-02 15:00:00,SHORT,1.1528091242997578,1.1549393071158747,1.1502529049204175,1.5,1.8,WIN,TP,7,-0.4634128929871862,True,-1.0,0.0014201218774112195,0.6858908141752686,2.3266422998449343,0.08449348033373273,0.28661428516426257
2026-01-02 16:00:00,SHORT,1.152993413307907,1.1548943110126264,1.1507123360622435,1.5,1.8,WIN,TP,5,-0.20595659698557575,True,-0.7840170700356467,0.0012672651364796941,0.6231999286040446,2.044560573187473,0.06849644876207414,0.22471943932341423
2026-01-02 17:00:00,SHORT,1.1530762940095938,1.1550029553456946,1.1507643004062726,1.5,1.8,WIN,TP,4,-0.42027677342767095,True,-0.7975266370300963,0.0012844408907339369,0.5503397205657308,2.081747050251866,0.06130373545636625,0.23189107688706026
2026-01-02 19:00:00,LONG,1.1528255983975821,1.1507150027000235,1.1553583132346525,1.5,1.8,WIN,SL,2,0.1323941887622296,True,0.3026005205035394,0.0014070637983724574,1.7221574645723283,0.0,0.2101953172157895,0.0
2026-01-02 20:00:00,SHORT,1.1512191056198136,1.1534125506618624,1.1485869715693549,1.5,1.8,WIN,SL,27,-0.4249968306268831,True,-0.3362848455457327,0.0014622966946992802,2.157682509508681,1.7396770184923946,0.2740722410236803,0.22097652319764835
2026-01-02 21:00:00,SHORT,1.150838905913951,1.1528397220157323,1.1484379265918134,1.5,1.8,WIN,SL,22,-0.4135411531389689,True,-0.8918708397478295,0.0013338774011874793,1.9031015382162715,1.6221312739813414,0.22057858149797555,0.1880127824150003
2026-01-02 22:00:00,SHORT,1.1505273351777152,1.1525717109928,1.1480740841996135,1.5,1.8,LOSS,SL,9,-0.20091868375946104,True,-1.0,0.0013629172100564832,1.5641851734045096,1.358962597449797,0.18529371944204137,0.1609830079874893
2026-01-02 23:00:00,SHORT,1.1514554004170698,1.1534518341302882,1.1490596799612078,1.5,1.8,WIN,TP,3,-0.6944891868375718,True,-0.6839913983117446,0.0013309558088121984,0.804015300662666,1.8346074774846575,0.09293532640545665,0.21206044786138126
2026-01-03 00:00:00,SHORT,1.1518626166939638,1.1538038609688437,1.149533123564108,1.5,1.8,WIN,TP,1,-0.6781811029022293,True,-0.43693960493920314,0.0012941628499198998,0.0,1.9503717818282287,0.0,0.2191319231123894
2026-01-03 01:00:00,SHORT,1.1502540682167435,1.152312381788808,1.1477840919302662,1.5,1.8,WIN,SL,6,-0.2572483649922995,True,-0.5440466915364035,0.0013722090480429636,1.7527372064410316,1.1506166302921896,0.20909483565214673,0.13726415707126516
2026-01-03 04:00:00,SHORT,1.149340745015983,1.1513437996105924,1.1469370795024516,1.5,1.8,WIN,SL,3,-0.29143325399658654,True,-0.7751086203589935,0.0013353697297396408,2.4850383982625357,0.133866350284757,0.28872595604659657,0.015553357242068553
2026-01-03 05:00:00,SHORT,1.1498103294696775,1.1517948813167245,1.1474288672532214,1.5,1.8,WIN,SL,2,-0.979253562131458,True,-0.6722953869057925,0.0013230345646978922,2.153277530762312,0.0,0.24776787332392783,0.0
2026-01-03 06:00:00,LONG,1.150781209394326,1.1487335849762041,1.153238358696072,1.5,1.8,WIN,TP,13,0.404084935304302,True,0.3942602140134788,0.0013650829454144864,1.324304168874314,1.9018629324598144,0.15709198418551668,0.22560332341395256
2026-01-03 08:00:00,LONG,1.1511602580091504,1.1491035452140321,1.1536283133632925,1.5,1.8,WIN,SL,7,0.22046142334355925,True,0.45433161702593244,0.0013711418634122666,1.5948996297537927,1.0326930154792302,0.18996778555212826,0.12300360577299993
2026-01-03 09:00:00,LONG,1.1504986663930379,1.1483578322228607,1.1530676673972506,1.5,1.8,WIN,TP,10,0.0998332840349391,True,0.5952959693329363,0.001427222780118198,1.0686783138770157,2.0170247385390785,0.1325722557302403,0.2502170353599938
2026-01-03 10:00:00,LONG,1.1514271377537468,1.1493047300486676,1.153974026999842,1.5,1.8,WIN,SL,5,0.07922222771623846,True,0.48961866430305356,0.0014149384700528067,1.7341484784147234,0.8121122616291273,0.21310192494501567,0.09979692533757138
2026-01-03 11:00:00,LONG,1.1518226840643115,1.1496063239220446,1.1544823162350317,1.5,1.8,WIN,SL,4,0.7431022050562276,True,0.4698296463416623,0.0014775734281779393,1.9283371310830815,0.5099865468920615,0.24736964681085877,0.06542175118109228
2026-01-03 15:00:00,SHORT,1.1500926225792516,1.152205548913731,1.1475571109778764,1.5,1.8,WIN,SL,4,-0.1647771907718468,True,-0.7015625263366659,0.0014086175563196024,2.3319228515606545,0.6300904793221035,0.2856106894525234,0.07717261147649766
2026-01-03 16:00:00,SHORT,1.1500010026827356,1.1520897796276985,1.1474944703487802,1.5,1.8,WIN,SL,3,-0.256422286502621,True,-0.7632715902913132,0.001392517963308542,2.4246777809494247,0.0,0.2936003844632001,0.0
2026-01-03 19:00:00,LONG,1.1526953761019063,1.1504897116057269,1.1553421734973215,1.5,1.8,WIN,TP,6,0.44085016615723943,True,0.7877970600079168,0.0014704429974528985,0.5586213932196501,2.61911070342088,0.07126088409107986,0.3341084794165679
2026-01-03 20:00:00,LONG,1.1529998896092177,1.150857338113912,1.1555709514035846,1.5,1.8,WIN,TP,5,1.0,True,1.0,0.0014283676635371081,0.7882665310487735,2.4830718145108754,0.0976526045965405,0.307609698669601
2026-01-03 21:00:00,LONG,1.152279517663451,1.1502175425523673,1.1547538877967514,1.5,1.8,WIN,TP,3,0.7021479243674065,True,0.8279769050473502,0.0013746500740557627,0.1499197012776254,1.9551871872587157,0.017885168078106715,0.2332505412582604
2026-01-03 23:00:00,LONG,1.1538843177055045,1.151842896386401,1.1563340232884287,1.5,1.8,WIN,TP,2,0.4470350873051053,True,1.0,0.0013609475460690326,0.0,1.95621895751297,0.0,0.23072602244001336
2026-01-04 00:00:00,LONG,1.1544673875059477,1.1525037804728644,1.1568237159456476,1.5,1.8,WIN,SL,7,0.4542390508776357,True,0.6702315420608704,0.0013090713553888403,1.9520011158062258,1.5883332721310568,0.2213409208474345,0.1801039693160741
2026-01-04 01:00:00,LONG,1.1557995287496587,1.15379460105266,1.1582054419860572,1.5,1.8,WIN,SL,1,0.513349050713611,True,1.0,0.0013366184646658333,1.9869627402138346,0.0,0.2297812917475302,0.0
2026-01-04 02:00:00,LONG,1.1535383358963838,1.1513625676124444,1.156149257837111,1.5,1.8,WIN,SL,26,0.39393614967228785,True,0.37574824796127493,0.0014505121892929454,1.8888241970315778,1.0142576131403385,0.23750944688775924,0.12753741988123912
2026-01-04 03:00:00,LONG,1.1539912286650038,1.151768784401957,1.15665816178066,1.5,1.8,LOSS,SL,5,0.5154911948906746,True,0.552772366881025,0.001481629508697838,1.5416479664740945,0.6818257976159753,0.19793487700894025,0.0875408058957203
2026-01-04 06:00:00,SHORT,1.1541721569267374,1.1563135831580345,1.151602445449181,1.5,1.8,WIN,TP,17,-0.48024073322747596,True,-0.6623909871633252,0.001427617487531428,0.5865520756807122,1.8102092142785944,0.07255174157201538,0.22390821983402676
2026-01-04 07:00:00,SHORT,1.1519865842328632,1.15416230296945,1.1493757217489586,1.5,1.8,WIN,SL,7,-0.38795051309435036,True,-0.4183583226698464,0.0014504791577247028,1.5337273611331588,0.19269955415962398,0.19311332279422325,0.024263015805649133
2026-01-04 08:00:00,SHORT,1.1526196299436777,1.154831022264257,1.1499659591589826,1.5,1.8,WIN,SL,9,-0.5874081777593776,True,-0.815342919895431,0.0014742615470528639,1.6210820857580015,0.5251534460360086,0.20734498368434484,0.06716990685218681
2026-01-04 09:00:00,SHORT,1.1521131985341388,1.1542110604406584,1.1495957642463155,1.5,1.8,WIN,SL,5,-0.1131252527591694,True,-0.7113963491126886,0.0013985746043463682,1.5001168068975366,0.03389720387028029,0.18210235525028506,0.004114853345282693
2026-01-04 17:00:00,LONG,1.154013828843235,1.1518822216056697,1.1565717575283132,1.5,1.8,WIN,SL,6,0.3792346296682315,True,0.3599532971723076,0.0014210714917101289,1.70713314639277,0.5049492110983452,0.2102191660323448,0.06218027121673731
2026-01-04 18:00:00,LONG,1.1536063105197134,1.1515576504025757,1.1560647026602786,1.5,1.8,WIN,SL,10,0.4609808805361021,True,0.5896362205122679,0.0013657734114251704,2.0557854773476336,0.823772993941099,0.24338781081134006,0.09752783440201501
2026-01-04 19:00:00,LONG,1.1543480717725914,1.152309312425006,1.156794582989694,1.5,1.8,WIN,SL,4,0.6827138812906204,True,0.611377464053291,0.0013591728983902865,2.030794742536172,0.009145924828907769,0.23911342200365446,0.001076875637612289
2026-01-04 23:00:00,SHORT,1.1526144548715043,1.1546222182517811,1.150205138815172,1.5,1.8,WIN,TP,7,-0.33188098472672767,True,-0.6442283129206042,0.0013385089201845637,0.48619639023868944,2.3380178258303093,0.05646104840569356,0.27150949757725074
2026-01-05 00:00:00,SHORT,1.1526754521534675,1.154543518193864,1.1504337729049916,1.5,1.8,WIN,TP,6,-1.0,True,-0.9005425945146742,0.0012453773602643262,0.47357607593545803,2.561837961074232,0.051166260392809616,0.27678693004410343
2026-01-05 01:00:00,SHORT,1.1528588813210343,1.1547513665716744,1.1505878990202663,1.5,1.8,WIN,TP,5,-0.6308706262287511,True,-0.5313855303116557,0.001261656833760037,0.32207787798759197,2.6741694529561233,0.03524731104125665,0.2926536993919305
2026-01-05 02:00:00,SHORT,1.152713465687845,1.1545181254140695,1.1505478740163757,1.5,1.8,WIN,TP,4,-0.2518037780952,True,-0.40323554989973254,0.0012031064841496425,0.4586189138073075,2.6834437136685025,0.047866829474919693,0.28007554590669126
2026-01-05 03:00:00,SHORT,1.1524919257091972,1.1543198439711584,1.150298423794844,1.5,1.8,WIN,TP,3,-0.22288250579566932,True,-0.3420271505068536,0.0012186121746406986,0.0,2.4675024718212146,0.0,0.2609066914952143
2026-01-05 04:00:00,SHORT,1.1517824079430667,1.1535926255197644,1.1496101468510296,1.5,1.8,WIN,TP,2,-0.00746370585008671,True,-0.32232244422327355,0.0012068117177983823,0.052193290831225016,1.9037027508964612,0.00546869569557575,0.19946569518193463
2026-01-05 05:00:00,SHORT,1.1511082424765873,1.1529197440190826,1.1489344406255928,1.5,1.8,WIN,SL,7,-0.15836236359902686,True,-0.5949097049195625,0.0012076676949969484,1.527299374357365,1.3441158749481128,0.16023428961225217,0.14101587154089115
2026-01-05 06:00:00,SHORT,1.150203194580646,1.152149429207111,1.1478677130288877,1.5,1.8,WIN,SL,4,-0.9433992658357597,True,-0.8243830304116785,0.0012974897509767816,1.7313142501699121,0.53923298800294,0.19530136117684116,0.06082831960638802
2026-01-05 07:00:00,SHORT,1.149906540537647,1.1517690150534339,1.1476715711187027,1.5,1.8,WIN,SL,3,-0.344420979662741,True,-1.0,0.0012416496771912192,2.0480950343957787,0.32456435959866353,0.22114984554531292,0.0350459118299329
2026-01-05 08:00:00,SHORT,1.1497547531129049,1.1516236310154975,1.1475120996297938,1.5,1.8,WIN,SL,2,-0.44642383806387087,True,-1.0,0.0012459186017283702,2.1629053128496882,0.0,0.23438076300711058,0.0
2026-01-05 09:00:00,SHORT,1.1502605241593393,1.1521769747083144,1.1479607835005692,1.5,1.8,WIN,SL,1,-0.016464059075623788,True,-0.40695202713802503,0.0012776336993167397,1.7133493878509582,0.0,0.19030757560092154,0.0
2026-01-05 10:00:00,LONG,1.1523513865758868,1.150369640071957,1.1547294823806025,1.5,1.8,WIN,SL,4,0.5567307891315427,True,0.4733422256781319,0.0013211643359531955,1.764299733271862,0.6340419933918499,0.20227596483887414,0.07269255531987158
2026-01-05 11:00:00,LONG,1.152375918017204,1.150483747871993,1.1546465221914572,1.5,1.8,WIN,SL,3,0.2929500696575082,True,0.6716299229877994,0.0012614467634740295,1.8672697057470493,0.6446108162419691,0.20440042958382562,0.07056223712552841
2026-01-05 12:00:00,LONG,1.1526712579348253,1.150704278066727,1.1550316337765432,1.5,1.8,WIN,SL,2,0.8736764710940239,True,1.0,0.0013113199120655197,2.021475629309738,0.3948710802475747,0.22997027350350738,0.0449219416779059
2026-01-05 13:00:00,LONG,1.1530371377063513,1.151194075690927,1.1552488121248605,1.5,1.8,WIN,SL,1,0.23317986383208605,True,1.0,0.0012287080102829004,2.4551650927224706,0.0,0.26162912861557197,0.0
2026-01-05 15:00:00,SHORT,1.1514960169882413,1.1535410274924283,1.1490420043832168,1.5,1.8,WIN,SL,2,-0.1228925418342732,True,-0.5030483977498711,0.0013633403361246823,1.6031015254948413,0.5900012439985632,0.189802912069686,0.06985456158249098
2026-01-05 16:00:00,SHORT,1.1509022277619085,1.1529026307109451,1.1485017442230647,1.5,1.8,WIN,SL,1,-0.3835415950725648,True,-0.5458226629620218,0.0013336019660243892,2.0841017558098707,0.0,0.24149420618880774,0.0
2026-01-05 19:00:00,LONG,1.153647282584264,1.1516109813784179,1.1560908440312796,1.5,1.8,WIN,TP,5,0.6180485220511927,True,1.0,0.001357534137230784,1.1886208385134143,2.043161195283266,0.1398688653685603,0.24042539798204685
2026-01-05 20:00:00,LONG,1.1537572349904026,1.1518437455525437,1.1560534223158334,1.5,1.8,WIN,TP,4,0.5636508616592358,True,1.0,0.0012756596252392813,1.3511016077827824,2.088102979526459,0.1493854788835809,0.23087254264073215
2026-01-05 21:00:00,LONG,1.152729076825958,1.1507688996317305,1.1550812894590308,1.5,1.8,WIN,TP,2,0.05427034022523436,True,0.6300729076415771,0.0013067847961515864,0.0,2.2435356916310156,0.0,0.25433715435717236
2026-01-05 23:00:00,LONG,1.1541540393329397,1.1521090829445695,1.156607986998984,1.5,1.8,WIN,TP,6,0.22317665139849527,True,0.48988127196109693,0.0013633042589135114,0.28233914875507365,2.331903629124361,0.03335032853831835,0.2754479939955432
2026-01-06 00:00:00,LONG,1.1559446504974575,1.1538913507442483,1.1584086102013087,1.5,1.8,WIN,SL,3,0.6591440415673697,True,0.6781659351698216,0.0013688665021395524,1.5892896239869119,0.24849972924940686,0.1882032437744677,0.02942727015639315
2026-01-06 01:00:00,LONG,1.1543314253362864,1.1521358655591745,1.1569660970688207,1.5,1.8,LOSS,TP,4,0.07527529626310535,True,0.3443133967626151,0.0014637065180746398,0.3841618250372832,2.0507582008740726,0.04871219434563243,0.2600386751785716
2026-01-06 02:00:00,LONG,1.1560108291711,1.153727493645973,1.1587508318012525,1.5,1.8,WIN,SL,9,0.6204387497616107,True,1.0,0.0015222236834180336,1.7688068131706034,0.8686662316484891,0.2329147404553381,0.11438511451912299
2026-01-06 03:00:00,LONG,1.1541314418226567,1.151683267961396,1.1570692504561695,1.5,1.8,WIN,TP,2,0.6060653417116527,True,0.3562323197921559,0.0016321159075071462,0.0,1.9616815475650229,0.0,0.2774113539605033
2026-01-06 05:00:00,LONG,1.1572217149847033,1.154830113955255,1.1600916362200413,1.5,1.8,WIN,SL,1,0.5441196621127127,True,0.830949791664356,0.0015944006862988866,1.6096498452492947,0.0,0.22177485824315837,0.0
2026-01-06 06:00:00,LONG,1.1565288938684117,1.1539485013042856,1.1596253649453632,1.5,1.8,WIN,SL,4,0.4511264035368946,True,0.8001889198793835,0.0017202617094174144,1.509933082839137,0.0,0.22459275163481549,0.0
2026-01-06 08:00:00,LONG,1.1561285868669784,1.1536493833589467,1.1591036310766163,1.5,1.8,WIN,SL,3,0.12270425083397193,True,0.6235252881741081,0.0016528023386877771,1.7003105891712753,0.17930311585907927,0.2430765357937837,0.025633187570336356
2026-01-06 10:00:00,SHORT,1.1543913383200224,1.1570286629983324,1.1512265487060505,1.5,1.8,WIN,SL,27,-0.7556994834302456,True,-1.0,0.0017582164522066243,1.6818506372677637,1.2589069159825277,0.25615728067587223,0.19174007790966044
2026-01-06 11:00:00,SHORT,1.1541373960658052,1.1567903650270603,1.150953833312299,1.5,1.8,WIN,SL,26,-0.33404851889993964,True,-0.8171689955715379,0.001768645974170083,1.8155129752986645,1.1079032355129725,0.2782164173660006,0.1697794910674833
2026-01-06 14:00:00,SHORT,1.152922166676013,1.1553323919830218,1.1500298963076026,1.5,1.8,WIN,SL,1,-0.42683604145063786,True,-1.0,0.0016068168713391704,1.6298613695755102,0.0,0.22715225904003633,0.0
2026-01-06 20:00:00,SHORT,1.1537721958753047,1.1559551293341253,1.15115267572472,1.5,1.8,WIN,SL,17,-0.034186977567903176,True,-0.3657277812556712,0.001455288972547129,2.457381298682443,1.0955132876249623,0.30995719242506387,0.13818051886316765
2026-01-07 02:00:00,SHORT,1.1535993677053664,1.1559566176084868,1.150770667821622,1.5,1.8,WIN,SL,11,-0.011837618308001313,True,-0.48418357793642947,0.0015714999354135165,2.3856367988127505,0.9045245276750069,0.32498527480225364,0.12321957489008101
2026-01-07 06:00:00,SHORT,1.1539694589894793,1.1563021740815864,1.1511702008789508,1.5,1.8,WIN,SL,7,-0.21892566139800532,True,-0.43064638081390677,0.0015551433947380408,2.172749344256194,0.6035917616792646,0.29280989759471915,0.08134285825170734
2026-01-07 09:00:00,LONG,1.1536827003076724,1.1515754090113455,1.1562114498632647,1.5,1.8,WIN,TP,4,0.5522640406827103,True,0.31203263126650166,0.0014048608642180144,0.26775325133479183,2.6092943196825416,0.032604811008006176,0.31773861842348655
2026-01-07 10:00:00,LONG,1.1544343948171243,1.1522540361098434,1.1570508252658613,1.5,1.8,WIN,TP,3,0.2158357562883951,True,0.31152145667668973,0.0014535724715206064,0.7759162997489971,2.004716669164828,0.09769724278684004,0.25241806520829524
2026-01-07 12:00:00,LONG,1.155311958093576,1.1533301983459427,1.157690069790736,1.5,1.8,WIN,TP,6,0.6288295765288793,True,0.5251441606691125,0.0013211731650888878,0.7120870438392514,2.5268162623384667,0.08143171088442008,0.2889576114507239
2026-01-07 13:00:00,LONG,1.155952624038602,1.153809143481511,1.1585248007071112,1.5,1.8,WIN,TP,5,0.8842436960044593,True,0.9675627383761565,0.0014289870380606823,1.1066973992291196,1.8878379033772876,0.13680977971473238,0.2333742610022149
2026-01-07 14:00:00,LONG,1.1552344304646527,1.153094310961285,1.1578025738686941,1.5,1.8,WIN,TP,4,0.017219557885242875,True,0.4234075812818074,0.0014267463355785198,0.6050568647541203,2.394181350008534,0.07472618906080837,0.2956879900524768
2026-01-07 15:00:00,LONG,1.1561099530454915,1.154016088534852,1.1586225904582588,1.5,1.8,WIN,TP,3,0.21937424656114046,True,0.5635256978582036,0.0013959096737595925,1.2456287667670476,1.819864805546032,0.15039964329196756,0.21973402099898415
2026-01-07 16:00:00,LONG,1.154531022754138,1.152491196369889,1.156978814415237,1.5,1.8,WIN,TP,2,0.04870874710443815,True,0.46443873904658506,0.0013598842561661614,0.0,3.0291527824308906,0.0,0.3567939793010578
2026-01-07 18:00:00,LONG,1.1569679958038466,1.154773685832158,1.159601167769873,1.5,1.8,WIN,TP,5,0.25806737160073645,True,0.31640120558322854,0.001462873314459109,0.6257880667872201,2.4539852880009847,0.07912480437922027,0.3102825320070929
2026-01-07 19:00:00,LONG,1.1561752534329295,1.1540047620179883,1.158779843130859,1.5,1.8,WIN,TP,3,0.5502749407792149,True,0.45906296315048717,0.0014469942766274224,0.0,2.2324923038904076,0.0,0.27940431839830815
2026-01-07 20:00:00,LONG,1.1564809270400414,1.1542934886746918,1.1591058530784608,1.5,1.8,WIN,TP,2,0.622697354285404,True,0.5777514267364686,0.001458292243566417,0.0,2.0055856376768255,0.0,0.2528991106423199
2026-01-07 22:00:00,LONG,1.158884318682823,1.1565827542528504,1.1616461959987903,1.5,1.8,WIN,TP,13,0.9052310391661618,True,1.0,0.0015343762866484947,1.2792723553225807,3.6949262144072788,0.1693771444248147,0.4892125187047327
2026-01-07 23:00:00,LONG,1.1603278193810953,1.157947410284165,1.1631843102974118,1.5,1.8,WIN,SL,4,0.7852582873297151,True,1.0,0.0015869393979536398,2.146512884384075,0.0,0.2935709898139923,0.0
2026-01-08 00:00:00,LONG,1.159856550603586,1.1575867536938456,1.1625803068952747,1.5,1.8,WIN,SL,3,0.38923253504435074,True,1.0,0.0015131979398269918,1.9396782203328446,0.2634881921874461,0.253058629138881,0.03437578460709598
2026-01-08 01:00:00,LONG,1.159377803886856,1.1571122552333655,1.1620964622710448,1.5,1.8,WIN,SL,2,0.5919342334158937,True,0.97399280691401,0.0015103657689937236,1.6263413940065077,0.0,0.21186970821503504,0.0
2026-01-08 02:00:00,LONG,1.1592645843073257,1.157112160114952,1.161847493338174,1.5,1.8,WIN,SL,1,0.20037856507344906,True,0.4749588730965205,0.0014349494615823546,1.6329152025261897,0.0,0.20212390013403694,0.0
